ID,TS_NS,LAT_NS
1075,1771565294066597305,51337
1076,1771565294066598639,1208
1077,1771565294066606500,4316
1078,1771565294066687795,51995
1079,1771565294066689156,1262
1080,1771565294066698527,4461
1081,1771565294066773653,51024
1082,1771565294066774925,1180
1083,1771565294066783526,4153
1084,1771565294066854613,48020
1085,1771565294066855838,1126
1086,1771565294066868506,4242
1087,1771565294066949318,56183
1088,1771565294066950560,1143
1089,1771565294066951471,855
1090,1771565294067022715,44770
1091,1771565294067027669,4843
1092,1771565294067047930,4207
1093,1771565294067139583,67030
1094,1771565294067140902,1232
1095,1771565294067141784,823
1096,1771565294067163438,4913
1097,1771565294067264073,71337
1098,1771565294067265532,1351
1099,1771565294067269927,4336
1100,1771565294067288529,4555
1101,1771565294067377077,63912
1102,1771565294067378444,1276
1103,1771565294067379384,882
1104,1771565294067447989,45144
1105,1771565294067452674,4594
1106,1771565294067465289,4368
1107,1771565294067705288,215364
1108,1771565294067710837,5424
1109,1771565294067711897,977
1110,1771565294067712778,811
1111,1771565294067716628,3798
1112,1771565294067717654,950
1113,1771565294067721427,3709
1114,1771565294067722995,1485
1115,1771565294067732813,4197
1116,1771565294067829008,64739
1117,1771565294067833658,4551
1118,1771565294067834740,991
1119,1771565294067857993,4804
1120,1771565294067958508,66190
1121,1771565294067963303,4695
1122,1771565294067964364,978
1123,1771565294067985539,4200
1124,1771565294068076058,65542
1125,1771565294068080602,4453
1126,1771565294068081664,983
1127,1771565294068102468,4299
1128,1771565294068193369,65936
1129,1771565294068194805,1345
1130,1771565294068199203,4342
1131,1771565294068220692,4361
1132,1771565294068314974,69282
1133,1771565294068316348,1276
1134,1771565294068320376,3971
1135,1771565294068384453,41545
1136,1771565294068385829,1293
1137,1771565294068404517,4783
1138,1771565294068488213,60786
1139,1771565294068489520,1222
1140,1771565294068490407,831
1141,1771565294068562456,46832
1142,1771565294068563611,1070
1143,1771565294068577112,4379
1144,1771565294068656614,55603
1145,1771565294068657958,1246
1146,1771565294068658823,812
1147,1771565294068734182,49155
1148,1771565294068738871,4598
1149,1771565294068757484,4137
1150,1771565294068846094,63818
1151,1771565294068850694,4509
1152,1771565294068851724,951
1153,1771565294068872516,4088
1154,1771565294068967495,64616
1155,1771565294068972092,4502
1156,1771565294068973105,940
1157,1771565294068994528,4226
1158,1771565294069082594,64385
1159,1771565294069083918,1235
1160,1771565294069087995,4019
1161,1771565294069107013,4124
1162,1771565294069192431,62539
1163,1771565294069194382,1632
1164,1771565294069199013,4572
1165,1771565294069218294,4209
1166,1771565294069304675,62716
1167,1771565294069309074,4315
1168,1771565294069310112,965
1169,1771565294069330993,4114
1170,1771565294069420891,62872
1171,1771565294069425468,4483
1172,1771565294069426448,908
1173,1771565294069483297,36353
1174,1771565294069487678,4298
1175,1771565294069505954,3996
1176,1771565294069601062,63376
1177,1771565294069602414,1255
1178,1771565294069603308,840
1179,1771565294069625084,4452
1180,1771565294069754003,106446
1181,1771565294069755617,1493
1182,1771565294070251011,67949
1183,1771565294070252370,1273
1184,1771565294070256583,4160
1185,1771565294070319833,41681
1186,1771565294070321119,1199
1187,1771565294070337721,4631
1188,1771565294070429063,63260
1189,1771565294070430504,1353
1190,1771565294070434666,4109
1191,1771565294070454574,4045
1192,1771565294070545392,66440
1193,1771565294070546776,1278
1194,1771565294070550794,3957
1195,1771565294070568703,4601
1196,1771565294070644255,52068
1197,1771565294070648732,4369
1198,1771565294070654498,3977
1199,1771565294070721081,42778
1200,1771565294070725480,4311
1201,1771565294070801542,66363
1202,1771565294070803010,1348
1203,1771565294070807124,4055
1204,1771565294070825736,4192
1205,1771565294070853322,4335
1206,1771565294070928995,52175
1207,1771565294070930400,1300
1208,1771565294070938070,4200
1209,1771565294071010502,49058
1210,1771565294071011717,1125
1211,1771565294071022633,4211
1212,1771565294071104185,56259
1213,1771565294071105393,1107
1214,1771565294071109468,4019
1215,1771565294071175149,41812
1216,1771565294071176372,1133
1217,1771565294071194976,4258
1218,1771565294071283018,64622
1219,1771565294071284443,1321
1220,1771565294071285356,851
1221,1771565294071308861,5865
1222,1771565294071401118,70533
1223,1771565294071406092,4842
1224,1771565294071467995,39843
1225,1771565294071472785,4696
1226,1771565294071494531,4494
1227,1771565294071585783,66070
1228,1771565294071587195,1293
1229,1771565294071591565,4303
1230,1771565294071612556,4392
1231,1771565294071703916,67060
1232,1771565294071705253,1240
1233,1771565294071709667,4352
1234,1771565294071733198,7926
1235,1771565294071818338,64117
1236,1771565294071819723,1290
1237,1771565294071823985,4204
1238,1771565294071847302,4276
1239,1771565294071938052,65782
1240,1771565294071942779,4624
1241,1771565294071943849,988
1242,1771565294071965157,4342
1243,1771565294072058377,68257
1244,1771565294072063192,4723
1245,1771565294072064244,977
1246,1771565294072082678,4394
1247,1771565294072172920,65748
1248,1771565294072174246,1209
1249,1771565294072175150,846
1250,1771565294072235109,39022
1251,1771565294072236346,1149
1252,1771565294072260062,4740
1253,1771565294072355482,70442
1254,1771565294072356805,1196
1255,1771565294072357718,849
1256,1771565294072379058,4389
1257,1771565294072478844,74326
1258,1771565294072480362,1412
1259,1771565294072484544,4129
1260,1771565294072500044,4260
1261,1771565294072579892,56309
1262,1771565294072581322,1336
1263,1771565294072585469,4091
1264,1771565294072652087,44147
1265,1771565294072653342,1168
1266,1771565294072668791,4442
1267,1771565294072751982,59516
1268,1771565294072753357,1271
1269,1771565294072757342,3932
1270,1771565294072815772,37871
1271,1771565294072820012,4152
1272,1771565294072839085,4158
1273,1771565294072927344,65067
1274,1771565294072928679,1221
1275,1771565294072932852,4111
1276,1771565294072950579,4262
1277,1771565294073082123,106743
1278,1771565294073092194,9899
1279,1771565294073093644,1343
1280,1771565294073114939,7259
1281,1771565294073196036,59326
1282,1771565294073197481,1333
1283,1771565294073201734,4191
1284,1771565294073266115,41893
1285,1771565294073267391,1185
1286,1771565294073285376,4663
1287,1771565294073368614,59626
1288,1771565294073373042,4320
1289,1771565294073374141,1013
1290,1771565294073430686,36664
1291,1771565294073431929,1155
1292,1771565294073455420,4556
1293,1771565294073545721,63755
1294,1771565294073550200,4387
1295,1771565294073551179,891
1296,1771565294073570972,4177
1297,1771565294073656624,62105
1298,1771565294073657893,1170
1299,1771565294073662205,4252
1300,1771565294073681567,4167
1301,1771565294073768020,62878
1302,1771565294073772324,4202
1303,1771565294073773306,908
1304,1771565294073791287,4029
1305,1771565294073876780,62449
1306,1771565294073881113,4232
1307,1771565294073882129,941
1308,1771565294073903830,4150
1309,1771565294073993622,66322
1310,1771565294073998023,4285
1311,1771565294073998998,897
1312,1771565294074013504,4134
1313,1771565294074093991,58010
1314,1771565294074095227,1148
1315,1771565294074099292,4004
1316,1771565294074157174,38806
1317,1771565294074158434,1172
1318,1771565294074177461,4849
1319,1771565294074265818,65092
1320,1771565294074267054,1149
1321,1771565294074267897,790
1322,1771565294074287821,4441
1323,1771565294074376509,66179
1324,1771565294074381123,4505
1325,1771565294074382107,913
1326,1771565294074396386,4174
1327,1771565294074479917,60730
1328,1771565294074481179,1163
1329,1771565294074482018,785
1330,1771565294074509079,4572
1331,1771565294074600363,67239
1332,1771565294074604988,4538
1333,1771565294074606056,989
1334,1771565294074625209,4355
1335,1771565294074721324,72745
1336,1771565294074722737,1295
1337,1771565294074727226,4433
1338,1771565294074739408,4253
1339,1771565294074823884,60108
1340,1771565294074825208,1231
1341,1771565294074826181,909
1342,1771565294074894637,44207
1343,1771565294074895947,1216
1344,1771565294074913052,4452
1345,1771565294074998991,62333
1346,1771565294075000256,1164
1347,1771565294075001183,871
1348,1771565294075063312,41240
1349,1771565294075064530,1134
1350,1771565294075083337,4607
1351,1771565294075167786,60859
1352,1771565294075169066,1146
1353,1771565294075173215,4089
1354,1771565294075197536,4338
1355,1771565294075289629,69013
1356,1771565294075290931,1200
1357,1771565294075295127,4143
1358,1771565294075312159,4348
1359,1771565294075393378,57640
1360,1771565294075397790,4320
1361,1771565294075398791,923
1362,1771565294075466390,45117
1363,1771565294075467704,1223
1364,1771565294075551633,72841
1365,1771565294075563737,4933
1366,1771565294075564799,986
1367,1771565294075576809,4435
1368,1771565294075607236,4500
1369,1771565294075841715,209842
1370,1771565294075847114,5283
1371,1771565294075848183,984
1372,1771565294075852167,3925
1373,1771565294075853176,925
1374,1771565294075854011,773
1375,1771565294075857941,3878
1376,1771565294075859416,1390
1377,1771565294075875172,4598
1378,1771565294075961670,61849
1379,1771565294075963090,1308
1380,1771565294075967408,4258
1381,1771565294076029331,39403
1382,1771565294076030555,1116
1383,1771565294076054899,4868
1384,1771565294076145070,66172
1385,1771565294076146442,1267
1386,1771565294076147355,856
1387,1771565294076209864,41591
1388,1771565294076211091,1116
1389,1771565294076231589,4500
1390,1771565294076328055,69506
1391,1771565294076329474,1293
1392,1771565294076333791,4252
1393,1771565294076353792,4396
1394,1771565294077441325,89466
1395,1771565294077443274,1830
1396,1771565294077448095,4751
1397,1771565294077457410,4485
1398,1771565294077535305,51351
1399,1771565294077536680,1276
1400,1771565294077550091,4823
1401,1771565294077628348,52858
1402,1771565294077629774,1331
1403,1771565294077707463,66783
1404,1771565294077712628,5053
1405,1771565294077713740,1037
1406,1771565294077734923,4603
1407,1771565294077764028,4260
1408,1771565294077847324,58838
1409,1771565294077852155,4736
1410,1771565294077853226,995
1411,1771565294077921602,44469
1412,1771565294077926295,4602
1413,1771565294078002094,66128
1414,1771565294078007081,4889
1415,1771565294078008192,1035
1416,1771565294078030168,4421
1417,1771565294078061369,5707
1418,1771565294078146909,62531
1419,1771565294078148295,1289
1420,1771565294078149214,861
1421,1771565294078211914,39737
1422,1771565294078213206,1197
1423,1771565294078234717,4514
1424,1771565294078324763,65557
1425,1771565294078329581,4706
1426,1771565294078330686,1022
1427,1771565294078352255,4491
1428,1771565294078443058,65025
1429,1771565294078444490,1325
1430,1771565294078445383,842
1431,1771565294078510393,42604
1432,1771565294078511683,1196
1433,1771565294078531728,4550
1434,1771565294078622714,65992
1435,1771565294078624266,1440
1436,1771565294078628563,4239
1437,1771565294078651867,4408
1438,1771565294078738494,60975
1439,1771565294078739893,1311
1440,1771565294078744210,4247
1441,1771565294078805331,41706
1442,1771565294078809913,4506
1443,1771565294078882826,63188
1444,1771565294078887489,4579
1445,1771565294078888550,985
1446,1771565294078909579,4307
1447,1771565294078937539,4104
1448,1771565294079018353,56947
1449,1771565294079019652,1208
1450,1771565294079023813,4105
1451,1771565294079089277,42500
1452,1771565294079090493,1120
1453,1771565294079108345,4447
1454,1771565294079193087,60874
1455,1771565294079197547,4368
1456,1771565294079198584,956
1457,1771565294079256496,39257
1458,1771565294079260788,4186
1459,1771565294079277631,4282
1460,1771565294079360617,59157
1461,1771565294079361959,1218
1462,1771565294079366109,4092
1463,1771565294079423230,36295
1464,1771565294079424396,1053
1465,1771565294079482071,38113
1466,1771565294079486538,4376
1467,1771565294079504327,4299
1468,1771565294079590796,62312
1469,1771565294079592125,1224
1470,1771565294079593006,825
1471,1771565294079651686,37776
1472,1771565294079656186,4408
1473,1771565294079679028,7461
1474,1771565294079810824,79455
1475,1771565294079812513,1581
1476,1771565294079816848,4280
1477,1771565294079825429,4211
1478,1771565294079896384,48386
1479,1771565294079897556,1088
1480,1771565294079907101,4289
1481,1771565294079981562,49912
1482,1771565294079982806,1159
1483,1771565294079990788,4278
1484,1771565294080056376,43026
1485,1771565294080057534,1059
1486,1771565294080073464,4398
1487,1771565294080150838,54336
1488,1771565294080152143,1203
1489,1771565294080157303,4063
1490,1771565294080223997,43598
1491,1771565294080225208,1114
1492,1771565294080299835,64050
1493,1771565294080304304,4365
1494,1771565294080305309,930
1495,1771565294080324021,4160
1496,1771565294080351136,4020
1497,1771565294080427285,52095
1498,1771565294080431570,4193
1499,1771565294080432582,936
1500,1771565294080501334,43294
1501,1771565294080502492,1052
1502,1771565294080518368,4308
1503,1771565294080599847,57443
1504,1771565294080604288,4330
1505,1771565294080605270,909
1506,1771565294080669997,43161
1507,1771565294080671248,1163
1508,1771565294080686637,4292
1509,1771565294080764961,55244
1510,1771565294080769252,4203
1511,1771565294080770228,898
1512,1771565294080833940,40674
1513,1771565294080835173,1141
1514,1771565294080854476,4774
1515,1771565294080940430,62850
1516,1771565294080941723,1173
1517,1771565294080945865,4089
1518,1771565294080965604,4091
1519,1771565294081051525,62868
1520,1771565294081056029,4416
1521,1771565294081057010,903
1522,1771565294081075728,4174
1523,1771565294081161747,63430
1524,1771565294081163023,1190
1525,1771565294081163924,849
1526,1771565294081187378,4960
1527,1771565294081274115,64670
1528,1771565294081278876,4675
1529,1771565294081279857,905
